401,Mahindra Supro VX 8 Str,20170101,500000,Diesel
402,Maruti Alto LX,20070101,70000,Gasolina/Etanol
403,Maruti 800 AC,20070101,105000,Gasolina/Etanol
404,Ford Endeavour 2.5L 4X2 MT,20080101,400000,Gasolina/Etanol
405,Maruti Wagon R LXI,20040101,80000,Gasolina/Etanol
406,Maruti Alto 800 VXI,20160101,300000,Gasolina/Etanol
407,Mahindra KUV 100 D75 K2,20170101,409999,Diesel
408,Maruti Swift Glam,20090101,250000,Gasolina/Etanol
409,Tata New Safari DICOR 2.2 EX 4x2,20100101,250000,Não identificado
410,Maruti Swift Dzire VDI,20120101,215000,Gasolina/Etanol
411,Toyota Fortuner 4x4 MT,20150101,1400000,Gasolina/Etanol
412,Honda Brio 1.2 VX MT,20180101,475000,Gasolina/Etanol
413,Honda Brio 1.2 VX MT,20180101,475000,Gasolina/Etanol
414,Chevrolet Spark 1.0 LS,20080101,75000,Elétrico
415,Chevrolet Sail Hatchback LS ABS,20130101,200000,Elétrico
416,Tata Tiago NRG Petrol,20190101,575000,Não identificado
417,Maruti Ritz VDi,20110101,150000,Gasolina/Etanol
418,Maruti Vitara Brezza ZDi Plus,20180101,850000,Gasolina/Etanol
419,Hyundai Santro Era,20190101,350000,Gasolina/Etanol
420,Ford Endeavour 2.5L 4X2 MT,20110101,550000,Gasolina/Etanol
421,Hyundai Verna 1.4 VTVT,20170101,330000,Gasolina/Etanol
422,Honda City i-DTEC V,20170101,1044999,Diesel
423,Hyundai Verna 1.6 CRDI,20110101,300000,Diesel
424,Hyundai EON D Lite Plus,20150101,235000,Gasolina/Etanol
425,Ford Figo Petrol Titanium,20110101,120000,Gasolina/Etanol
426,Maruti Wagon R VXI,20040101,130000,Gasolina/Etanol
427,Ford Endeavour 4x4 XLT,20040101,275000,Gasolina/Etanol
428,Volkswagen Jetta 2.0 TDI Trendline,20110101,270000,Diesel
429,Volkswagen Polo 1.5 TDI Highline,20150101,500000,Diesel
430,Hyundai Grand i10 Sportz,20150101,400000,Gasolina/Etanol
431,Hyundai i20 Asta 1.2,20150101,600000,Gasolina/Etanol
432,Audi Q5 2.0 TDI,20120101,1350000,Diesel
433,Renault Duster 85PS Diesel RxE,20130101,400000,Diesel
434,Ford Figo Diesel Titanium,20110101,220000,Diesel
435,Honda Brio E MT,20120101,300000,Gasolina/Etanol
436,Maruti Omni E MPI STD BS IV,20180101,250000,Gasolina/Etanol
437,Honda Mobilio V i DTEC,20150101,600000,Diesel
438,Honda Brio S Option AT,20120101,285000,Gasolina/Etanol
439,Honda Accord 2.4 MT,20090101,350000,Gasolina/Etanol
440,Mahindra Bolero SLX,20110101,170000,Diesel
441,Ford Figo 1.2P Ambiente MT,20150101,229999,Gasolina/Etanol
442,Mahindra XUV500 W6 2WD,20130101,500000,Diesel
443,Tata Nano Lx,20110101,75000,Não identificado
444,Hyundai i20 Active 1.2 SX,20160101,600000,Gasolina/Etanol
445,Tata Indigo LS Dicor,20110101,220000,Não identificado
446,Tata Indica Vista Terra 1.4 TDI,20090101,150000,Diesel
447,Maruti Alto LX,20060101,65000,Gasolina/Etanol
448,Maruti Zen VXI,20060101,120000,Gasolina/Etanol
449,Maruti Swift Dzire VDI,20140101,240000,Gasolina/Etanol
450,Renault KWID 1.0 RXT Optional,20170101,390000,Gasolina/Etanol
451,Chevrolet Beat LS,20120101,180000,Elétrico
452,Maruti Swift VDI,20120101,320000,Gasolina/Etanol
453,Maruti Alto 800 LXI,20180101,310000,Gasolina/Etanol
454,Maruti Wagon R AMT VXI,20180101,420000,Gasolina/Etanol
455,Tata Tiago NRG Petrol,20190101,550000,Não identificado
456,Maruti Ertiga SHVS VDI,20160101,550000,Gasolina/Etanol
457,Mahindra TUV 300 T4 Plus,20180101,760000,Diesel
458,Maruti 800 AC BSII,20010101,43000,Gasolina/Etanol
459,Maruti Omni MPI STD BSIV,20180101,250000,Gasolina/Etanol
460,Hyundai Santro Magna BSIV,20190101,500000,Gasolina/Etanol
461,Tata Zest Revotron 1.2 XT,20150101,380000,Elétrico
462,Mahindra XUV500 W11 Option AT AWD,20190101,1850000,Diesel
463,Volkswagen Polo Diesel Trendline 1.2L,20120101,350000,Diesel
464,Hyundai Verna CRDi,20080101,195000,Diesel
465,Chevrolet Beat LS,20110101,225000,Elétrico
466,Toyota Innova 2.5 G (Diesel) 7 Seater,20150101,1125000,Diesel
467,Tata Indica Vista Quadrajet LX,20110101,133000,Não identificado
468,Hyundai EON Era Plus,20130101,200000,Gasolina/Etanol
469,Maruti Vitara Brezza ZDi Plus,20180101,940000,Gasolina/Etanol
470,Renault Duster 85PS Diesel RxL,20140101,400000,Diesel
471,Hyundai i10 Era 1.1,20090101,120000,Gasolina/Etanol
472,Maruti Swift Dzire ZDI,20150101,625000,Gasolina/Etanol
473,Maruti Swift 1.3 VXi,20050101,110000,Gasolina/Etanol
474,Renault Duster 110PS Diesel RxZ,20120101,490000,Diesel
475,Maruti Alto LX,20090101,140000,Gasolina/Etanol
476,Ford Figo Diesel ZXI,20110101,175000,Diesel
477,Maruti Wagon R LXI BSIII,20050101,90000,Gasolina/Etanol
478,Maruti Swift Ldi BSIV,20090101,275000,Gasolina/Etanol
479,Volkswagen Vento Diesel Highline,20110101,300000,Diesel
480,Datsun GO Plus T Option BSIV,20180101,270000,Gasolina/Etanol
481,Chevrolet Beat LT,20100101,130000,Elétrico
482,Maruti Alto K10 VXI Airbag,20150101,275000,Gasolina/Etanol
483,Maruti Swift VDI,20120101,352000,Gasolina/Etanol
484,Hyundai EON LPG Magna Plus,20120101,180000,Gasolina/Etanol
485,Maruti Alto LX,20120101,150000,Gasolina/Etanol
486,Volkswagen Vento Diesel Highline,20110101,300000,Diesel
487,Maruti Swift Vdi BSIII,20100101,300000,Gasolina/Etanol
488,Mahindra Bolero DI DX 7 Seater,20070101,225000,Diesel
489,Honda Mobilio V i DTEC,20140101,600000,Diesel
490,Maruti Ertiga BSIV ZXI,20150101,500000,Gasolina/Etanol
491,Honda BR-V i-VTEC S MT,20180101,900000,Gasolina/Etanol
492,Hyundai i20 Magna 1.2,20160101,600000,Gasolina/Etanol
493,Toyota Etios VD,20110101,450000,Gasolina/Etanol
494,Hyundai i10 Era 1.1,20090101,270000,Gasolina/Etanol
495,Maruti Swift Vdi BSIII,20100101,310000,Gasolina/Etanol
496,Hyundai Santro Xing GLS Audio LPG,20120101,250000,Gasolina/Etanol
497,Ford Figo 1.2P Titanium MT,20190101,700000,Gasolina/Etanol
498,Fiat Avventura Urban Cross 1.3 Multijet Emotion,20180101,650000,Gasolina/Etanol
499,Ford Figo Diesel ZXI,20120101,400000,Diesel
500,Ford Figo Diesel Titanium,20120101,425000,Diesel
501,Ford Aspire Titanium Diesel BSIV,20160101,600000,Diesel
502,Ford EcoSport 1.5 TDCi Titanium BSIV,20130101,600000,Gasolina/Etanol
503,Maruti Swift Ldi BSIII,20090101,300000,Gasolina/Etanol
504,Ford Fiesta Classic 1.4 Duratorq CLXI,20120101,450000,Gasolina/Etanol
505,Ford Ecosport 1.5 DV5 MT Titanium,20140101,750000,Gasolina/Etanol
506,Ford Figo Titanium Diesel BSIV,20100101,325000,Diesel
507,Mahindra XUV500 W8 2WD,20130101,900000,Diesel
508,Ford Ikon 1.3L Rocam Flair,20060101,180000,Gasolina/Etanol
509,Fiat Punto 1.3 Emotion,20130101,350000,Gasolina/Etanol
510,Ford EcoSport 1.5 TDCi Titanium BSIV,20130101,600000,Gasolina/Etanol
511,Honda WR-V i-DTEC V,20190101,900000,Diesel
512,Skoda Laura L n K 1.9 PD,20060101,350000,Não identificado
513,Maruti Ritz LDi,20130101,280000,Gasolina/Etanol
514,Mahindra Xylo D2,20090101,225000,Diesel
515,Honda City i DTEC S,20140101,520000,Diesel
516,Mahindra Scorpio 1.99 S4,20160101,509999,Diesel
517,Maruti Baleno Alpha 1.2,20190101,556000,Gasolina/Etanol
518,Tata Indigo Grand Dicor,20140101,225000,Não identificado
519,Honda Amaze EX i-Dtech,20130101,325000,Diesel
520,Maruti Swift VDI,20130101,365000,Gasolina/Etanol
521,Hyundai Creta 1.6 CRDi SX Plus,20150101,850000,Diesel
522,Toyota Etios GD SP,20130101,350000,Gasolina/Etanol
523,Maruti Swift VDI,20070101,225000,Gasolina/Etanol
524,Maruti Alto LX,20110101,135000,Gasolina/Etanol
525,Maruti Wagon R LXI Minor,20070101,140000,Gasolina/Etanol
526,Maruti SX4 S Cross DDiS 320 Delta,20160101,665000,Gasolina/Etanol
527,Renault KWID RXT,20150101,275000,Gasolina/Etanol
528,Toyota Fortuner 2.8 4WD AT BSIV,20170101,2750000,Gasolina/Etanol
529,Hyundai Verna 1.6 SX,20130101,484999,Gasolina/Etanol
530,Maruti Ciaz VDi Option SHVS,20150101,565000,Gasolina/Etanol
531,Maruti Swift Dzire VDI,20130101,425000,Gasolina/Etanol
532,Toyota Innova 2.5 VX (Diesel) 8 Seater,20130101,925000,Diesel
533,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,20120101,565000,Diesel
534,Renault Duster 110PS Diesel RxL,20140101,525000,Diesel
535,Hyundai Tucson 2.0 e-VGT 2WD MT,20170101,1650000,Gasolina/Etanol
536,Hyundai EON Era Plus,20150101,295000,Gasolina/Etanol
537,Jaguar XF 5.0 Litre V8 Petrol,20120101,2050000,Não identificado
538,Hyundai Creta 1.6 VTVT AT SX Plus,20180101,1475000,Gasolina/Etanol
539,Hyundai Verna VTVT 1.6 AT SX Option,20170101,1100000,Gasolina/Etanol
540,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,20140101,4400000,Gasolina
541,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
542,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
543,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
544,Volkswagen Polo GTI,20170101,850000,Gasolina/Etanol
545,Renault Pulse RxL,20150101,390000,Gasolina/Etanol
546,Maruti Celerio VXI AMT BSIV,20160101,450000,Gasolina/Etanol
547,Honda Brio V MT,20140101,425000,Gasolina/Etanol
548,Maruti Baleno Alpha 1.3,20160101,770000,Gasolina/Etanol
549,Hyundai Creta 1.6 SX Automatic Diesel,20150101,1150000,Diesel
550,Honda City i VTEC V,20150101,775000,Gasolina/Etanol
551,Toyota Innova Crysta 2.4 GX AT,20180101,1725000,Gasolina/Etanol
552,BMW 3 Series 320d Luxury Line,20160101,2150000,Gasolina
553,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
554,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
555,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
556,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
557,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
558,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
559,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
560,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
561,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
562,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
563,Chevrolet Beat LT Option,20160101,239000,Elétrico
564,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
565,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
566,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
567,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
568,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
569,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
570,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
571,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
572,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
573,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
574,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
575,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
576,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
577,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
578,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
579,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
580,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
581,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
582,Chevrolet Beat LT Option,20160101,239000,Elétrico
583,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
584,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
585,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
586,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
587,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
588,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
589,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
590,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
591,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
592,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
593,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
594,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
595,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
596,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
597,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
598,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
599,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
600,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
601,Chevrolet Beat LT Option,20160101,239000,Elétrico
602,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
603,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
604,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
605,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
606,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
607,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
608,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
609,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
610,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
611,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
612,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
613,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
614,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
615,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
616,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
617,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
618,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
619,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
620,Chevrolet Beat LT Option,20160101,239000,Elétrico
621,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
622,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
623,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
624,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
625,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
626,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
627,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
628,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
629,Hyundai i20 Sportz 1.2,20130101,350000,Gasolina/Etanol
630,Maruti Alto 800 LXI,20140101,114999,Gasolina/Etanol
631,Hyundai i20 Sportz 1.2,20130101,380000,Gasolina/Etanol
632,Maruti Gypsy E MG410W ST,19950101,95000,Gasolina/Etanol
633,Mahindra Scorpio 1.99 S6 Plus,20160101,900000,Diesel
634,Chevrolet Beat LT,20120101,200999,Elétrico
635,Maruti Omni E MPI STD BS IV,20140101,229999,Gasolina/Etanol
636,Tata Nexon 1.5 Revotorq XZ,20190101,800000,Elétrico
637,Mahindra Verito 1.5 D4 BSIV,20120101,150000,Diesel
638,Maruti Swift VDI,20180101,600000,Gasolina/Etanol
639,Chevrolet Tavera LS B3 7 Seats BSII,20050101,150000,Elétrico
640,Chevrolet Optra Magnum 2.0 LS,20090101,150000,Elétrico
641,Maruti Eeco 5 Seater Standard BSIV,20190101,380000,Gasolina/Etanol
642,Maruti Swift 1.3 VXi,20060101,80000,Gasolina/Etanol
643,Honda Civic 1.8 MT Sport,20070101,225000,Gasolina/Etanol
644,Tata Nano Lx BSIV,20120101,75000,Não identificado
645,Tata Hexa XT 4X4,20170101,1600000,Não identificado
646,Tata Indica Vista Quadrajet VX,20120101,185000,Não identificado
647,Mahindra Scorpio 2.6 CRDe SLE,20110101,425000,Diesel
648,Tata Indica Vista Aqua 1.4 TDI,20100101,100000,Diesel
649,Maruti Zen Estilo LXI BSIII,20080101,140000,Gasolina/Etanol
650,Maruti Swift Dzire AMT ZXI Plus BS IV,20170101,710000,Gasolina/Etanol
651,Honda Amaze S AT i-Vtech,20150101,450000,Gasolina/Etanol
652,Datsun RediGO T Option,20170101,210000,Gasolina/Etanol
653,Maruti Alto K10 VXI,20160101,270000,Gasolina/Etanol
654,Maruti Alto LXi,20090101,110000,Gasolina/Etanol
655,Maruti Swift VXI,20180101,540000,Gasolina/Etanol
656,Mahindra Renault Logan 1.4 GLX Petrol,20080101,145000,Gasolina/Etanol
657,Tata Safari Storme VX,20130101,360000,Não identificado
658,Hyundai i10 Magna LPG,20130101,250000,Gasolina/Etanol
659,Tata Venture EX,20120101,110000,Não identificado
660,Chevrolet Captiva LT,20080101,250000,Elétrico
661,Ford Fiesta Classic 1.4 Duratorq CLXI,20110101,150000,Gasolina/Etanol
662,Chevrolet Aveo U-VA 1.2 LS,20100101,140000,Elétrico
663,Maruti Ciaz Zeta BSIV,20190101,925000,Gasolina/Etanol
664,Tata Hexa XM,20170101,969999,Não identificado
665,Hyundai Santro Xing GL PLUS CNG,20070101,90000,Gasolina/Etanol
666,Hyundai Santro GLS I - Euro I,20010101,55000,Gasolina/Etanol
667,Hyundai Verna CRDi,20070101,155000,Diesel
668,Mahindra Thar CRDe ABS,20190101,900000,Diesel
669,Maruti Alto K10 2010-2014 VXI,20110101,135000,Gasolina/Etanol
670,Maruti 800 AC,20120101,180000,Gasolina/Etanol
671,Hyundai Verna 1.6 SX,20130101,495000,Gasolina/Etanol
672,Toyota Innova 2.5 V Diesel 8-seater,20090101,400000,Diesel
673,Hyundai Verna CRDi,20080101,250000,Diesel
674,Maruti Alto K10 LXI,20150101,138000,Gasolina/Etanol
675,Honda City 1.5 V AT,20110101,311000,Gasolina/Etanol
676,Maruti Alto 800 VXI,20150101,190000,Gasolina/Etanol
677,Mahindra Bolero SLX,20110101,311000,Diesel
678,Maruti Ritz LXI,20090101,300000,Gasolina/Etanol
679,Honda Jazz VX,20180101,600000,Gasolina/Etanol
680,Mahindra Scorpio SLE BSIII,20090101,550000,Diesel
681,Skoda Rapid 1.6 MPI AT Elegance Plus,20150101,600000,Não identificado
682,Maruti Alto 800 VXI,20180101,195000,Gasolina/Etanol
683,Tata Nano LX,20130101,58000,Não identificado
684,Maruti Alto 800 VXI,20180101,183000,Gasolina/Etanol
685,Maruti Zen Estilo 1.1 VXI BSIII,20070101,95000,Gasolina/Etanol
686,Maruti Wagon R LX Minor,20130101,250000,Gasolina/Etanol
687,Maruti Wagon R LX Minor,20130101,250000,Gasolina/Etanol
688,Tata Zest Revotron 1.2 XT,20140101,400000,Elétrico
689,Hyundai Verna 1.6 SX CRDi (O),20120101,409999,Diesel
690,Skoda Octavia Classic 1.9 TDI MT,20040101,120000,Diesel
691,Maruti Swift AMT VXI,20180101,600000,Gasolina/Etanol
692,Honda Amaze SX i-VTEC,20160101,600000,Gasolina/Etanol
693,Mahindra XUV500 W6 2WD,20150101,825000,Diesel
694,Toyota Etios GD,20160101,625000,Gasolina/Etanol
695,Hyundai Grand i10 Nios Magna CRDi,20200101,700000,Diesel
696,Chevrolet Beat LS,20110101,160000,Elétrico
697,Maruti Alto LX,20110101,114999,Gasolina/Etanol
698,Maruti Wagon R LXI Minor,20090101,150000,Gasolina/Etanol
699,Volkswagen Jetta 1.9 L TDI,20100101,250000,Diesel
700,Hyundai Verna 1.6 SX,20120101,390000,Gasolina/Etanol
701,Renault Duster 85PS Diesel RxL,20150101,650000,Diesel
702,Hyundai Xcent 1.1 CRDi SX Option,20160101,600000,Diesel
703,Hyundai i20 1.2 Sportz,20110101,250000,Gasolina/Etanol
704,Hyundai Santro Xing GL Plus LPG,20110101,229999,Gasolina/Etanol
705,Maruti Ritz LDi,20160101,299000,Gasolina/Etanol
706,Chevrolet Cruze LTZ,20100101,330000,Elétrico
707,Hyundai Accent Executive,20120101,180000,Gasolina/Etanol
708,Hyundai Grand i10 1.2 Kappa Asta,20170101,475000,Gasolina/Etanol
709,Hyundai Grand i10 CRDi Sportz,20150101,325000,Diesel
710,Honda City i VTEC V,20160101,639000,Gasolina/Etanol
711,Maruti Celerio VXI AT,20170101,415000,Gasolina/Etanol
712,Hyundai Creta 1.6 CRDi AT SX Plus,20160101,1199000,Diesel
713,Maruti Ertiga VXI CNG,20130101,525000,Gasolina/Etanol
714,Hyundai Verna 1.6 SX VTVT,20130101,425000,Gasolina/Etanol
715,Maruti Vitara Brezza VDi,20160101,699000,Gasolina/Etanol
716,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,20130101,325000,Gasolina/Etanol
717,Toyota Etios V,20110101,275000,Gasolina/Etanol
718,Volkswagen Vento Petrol Highline AT,20110101,269000,Gasolina/Etanol
719,Volkswagen Polo Diesel Highline 1.2L,20130101,399000,Diesel
720,Mahindra KUV 100 mFALCON D75 K8,20170101,475000,Diesel
721,Toyota Etios V,20110101,249000,Gasolina/Etanol
722,Audi A4 New  2.0 TDI Multitronic,20140101,1549000,Diesel
723,Volkswagen Polo Petrol Highline 1.2L,20110101,254999,Gasolina/Etanol
724,Skoda Rapid 1.6 MPI Active,20120101,269000,Não identificado
725,Maruti Ertiga ZDI,20140101,665000,Gasolina/Etanol
726,Maruti Wagon R Stingray LXI,20140101,299000,Gasolina/Etanol
727,Hyundai i20 Asta,20100101,265000,Gasolina/Etanol
728,Volkswagen Polo Petrol Highline 1.2L,20100101,211000,Gasolina/Etanol
729,Skoda Superb 1.8 TSI,20130101,599000,Não identificado
730,Tata Indigo LS,20070101,55000,Não identificado
731,Hyundai Verna 1.6 SX CRDi (O),20140101,550000,Diesel
732,Land Rover Discovery Sport TD4 HSE 7S,20180101,4000000,Gasolina
733,Tata Sumo GX TC 8 Str,20100101,220000,Não identificado
734,Maruti Swift VXI,20190101,500000,Gasolina/Etanol
735,Maruti Alto LXi,20100101,140000,Gasolina/Etanol
736,Maruti Swift VDI,20130101,325000,Gasolina/Etanol
737,Hyundai i20 Magna,20100101,210000,Gasolina/Etanol
738,Maruti Alto LXi,20080101,110000,Gasolina/Etanol
739,Hyundai Verna CRDi 1.6 SX Option,20190101,1200000,Diesel
740,Maruti Alto 800 VXI,20170101,229999,Gasolina/Etanol
741,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
742,Maruti Alto 800 LXI,20060101,165000,Gasolina/Etanol
743,Tata Tiago XZA AMT,20180101,525000,Não identificado
744,Hyundai EON Era Plus,20180101,325000,Gasolina/Etanol
745,Toyota Innova Crysta 2.4 VX MT BSIV,20180101,1500000,Gasolina/Etanol
746,Hyundai Grand i10 AT Asta,20150101,400000,Gasolina/Etanol
747,Maruti Ciaz VXi,20150101,550000,Gasolina/Etanol
748,Maruti 800 Std,20030101,98000,Gasolina/Etanol
749,Mahindra XUV500 W8 4WD,20130101,900000,Diesel
750,Renault Lodgy 85PS RxL,20170101,700000,Gasolina/Etanol
751,Mahindra Scorpio S6 Plus 7 Seater,20150101,890000,Diesel
752,Maruti Swift LDI BSIV,20150101,490000,Gasolina/Etanol
753,Hyundai i20 2015-2017 Magna 1.2,20150101,525000,Gasolina/Etanol
754,Maruti Wagon R LXI BS IV,20130101,330000,Gasolina/Etanol
755,Mahindra Bolero 2011-2019 SLX 2WD BSIII,20130101,550000,Diesel
756,Mahindra Bolero Power Plus SLX,20180101,790000,Diesel
757,Honda Brio S MT,20150101,350000,Gasolina/Etanol
758,Toyota Innova Crysta 2.8 ZX AT BSIV,20170101,1700000,Gasolina/Etanol
759,Maruti Ciaz VDI SHVS,20170101,750000,Gasolina/Etanol
760,Honda Amaze EX i-Dtech,20140101,409999,Diesel
761,Hyundai EON Magna Plus,20160101,220000,Gasolina/Etanol
762,Tata Indica GLS BS IV,20090101,68000,Não identificado
763,Hyundai EON Era Plus,20170101,290000,Gasolina/Etanol
764,Honda City i DTec SV,20140101,600000,Diesel
765,Maruti Swift LXI,20190101,470000,Gasolina/Etanol
766,Hyundai i10 Sportz 1.2,20080101,150000,Gasolina/Etanol
767,Maruti Alto 800 LXI,20140101,180000,Gasolina/Etanol
768,Maruti Zen LXI,20060101,80000,Gasolina/Etanol
769,Honda WR-V i-VTEC VX,20180101,875000,Gasolina/Etanol
